# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.25 --visual-prune-method cls --host 127.0.0.1 --port 8812 -ngl 999
0.00.022.367 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.096.543 W srv  llama_server: -----------------
0.00.096.552 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.096.552 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.096.552 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.096.553 W srv  llama_server: -----------------
0.00.098.033 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.685.217 W load_tensors: ffn up/down are swapped
0.01.969.823 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.004.220 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.007.289 I srv  llama_server: model loaded
0.02.007.325 I srv  llama_server: listening on http://127.0.0.1:8812
0.03.968.493 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.27.231.603 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.170
0.27.330.041 I slot launch_slot_: id  3 | task 181 | processing task, is_child = 0
0.27.964.569 I slot print_timing: id  3 | task 181 | prompt eval time =     610.58 ms /   165 tokens (    3.70 ms per token,   270.23 tokens per second)
0.27.964.580 I slot print_timing: id  3 | task 181 |        eval time =      23.89 ms /     2 tokens (   11.94 ms per token,    83.73 tokens per second)
0.27.964.581 I slot print_timing: id  3 | task 181 |       total time =     634.47 ms /   167 tokens
0.27.964.583 I slot print_timing: id  3 | task 181 |    graphs reused =          1
0.27.964.612 I slot      release: id  3 | task 181 | stop processing: n_tokens = 200, truncated = 0
0.28.036.509 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.28.036.596 I slot launch_slot_: id  3 | task 184 | processing task, is_child = 0
0.28.275.457 I slot print_timing: id  3 | task 184 | prompt eval time =     214.91 ms /    16 tokens (   13.43 ms per token,    74.45 tokens per second)
0.28.275.471 I slot print_timing: id  3 | task 184 |        eval time =      23.91 ms /     2 tokens (   11.95 ms per token,    83.66 tokens per second)
0.28.275.472 I slot print_timing: id  3 | task 184 |       total time =     238.82 ms /    18 tokens
0.28.275.474 I slot print_timing: id  3 | task 184 |    graphs reused =          1
0.28.275.505 I slot      release: id  3 | task 184 | stop processing: n_tokens = 200, truncated = 0
0.28.347.101 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.910 (> 0.100 thold), f_keep = 0.910
0.28.347.168 I slot launch_slot_: id  3 | task 187 | processing task, is_child = 0
0.28.579.563 I slot print_timing: id  3 | task 187 | prompt eval time =     208.38 ms /    18 tokens (   11.58 ms per token,    86.38 tokens per second)
0.28.579.577 I slot print_timing: id  3 | task 187 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.40 tokens per second)
0.28.579.579 I slot print_timing: id  3 | task 187 |       total time =     232.36 ms /    20 tokens
0.28.579.581 I slot print_timing: id  3 | task 187 |    graphs reused =          1
0.28.579.639 I slot      release: id  3 | task 187 | stop processing: n_tokens = 201, truncated = 0
0.28.653.785 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.905 (> 0.100 thold), f_keep = 0.905
0.28.653.851 I slot launch_slot_: id  3 | task 190 | processing task, is_child = 0
0.28.886.634 I slot print_timing: id  3 | task 190 | prompt eval time =     208.81 ms /    19 tokens (   10.99 ms per token,    90.99 tokens per second)
0.28.886.648 I slot print_timing: id  3 | task 190 |        eval time =      23.93 ms /     2 tokens (   11.96 ms per token,    83.59 tokens per second)
0.28.886.649 I slot print_timing: id  3 | task 190 |       total time =     232.73 ms /    21 tokens
0.28.886.650 I slot print_timing: id  3 | task 190 |    graphs reused =          1
0.28.886.719 I slot      release: id  3 | task 190 | stop processing: n_tokens = 202, truncated = 0
0.28.959.934 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.906
0.28.960.019 I slot launch_slot_: id  3 | task 193 | processing task, is_child = 0
0.29.192.061 I slot print_timing: id  3 | task 193 | prompt eval time =     208.12 ms /    17 tokens (   12.24 ms per token,    81.68 tokens per second)
0.29.192.073 I slot print_timing: id  3 | task 193 |        eval time =      23.88 ms /     2 tokens (   11.94 ms per token,    83.76 tokens per second)
0.29.192.074 I slot print_timing: id  3 | task 193 |       total time =     232.00 ms /    19 tokens
0.29.192.075 I slot print_timing: id  3 | task 193 |    graphs reused =          1
0.29.192.106 I slot      release: id  3 | task 193 | stop processing: n_tokens = 201, truncated = 0
0.29.264.654 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.910
0.29.264.724 I slot launch_slot_: id  3 | task 196 | processing task, is_child = 0
0.29.503.587 I slot print_timing: id  3 | task 196 | prompt eval time =     214.90 ms /    16 tokens (   13.43 ms per token,    74.45 tokens per second)
0.29.503.603 I slot print_timing: id  3 | task 196 |        eval time =      23.91 ms /     2 tokens (   11.96 ms per token,    83.65 tokens per second)
0.29.503.605 I slot print_timing: id  3 | task 196 |       total time =     238.81 ms /    18 tokens
0.29.503.607 I slot print_timing: id  3 | task 196 |    graphs reused =          1
0.29.503.653 I slot      release: id  3 | task 196 | stop processing: n_tokens = 200, truncated = 0
0.29.557.348 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.170 (> 0.100 thold), f_keep = 0.170
0.29.653.308 I slot launch_slot_: id  3 | task 199 | processing task, is_child = 0
0.30.287.867 I slot print_timing: id  3 | task 199 | prompt eval time =     610.51 ms /   166 tokens (    3.68 ms per token,   271.90 tokens per second)
0.30.287.880 I slot print_timing: id  3 | task 199 |        eval time =      23.99 ms /     2 tokens (   12.00 ms per token,    83.35 tokens per second)
0.30.287.881 I slot print_timing: id  3 | task 199 |       total time =     634.50 ms /   168 tokens
0.30.287.882 I slot print_timing: id  3 | task 199 |    graphs reused =          1
0.30.287.915 I slot      release: id  3 | task 199 | stop processing: n_tokens = 201, truncated = 0
0.30.340.491 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.910
0.30.340.543 I slot launch_slot_: id  3 | task 202 | processing task, is_child = 0
0.30.572.237 I slot print_timing: id  3 | task 202 | prompt eval time =     207.89 ms /    17 tokens (   12.23 ms per token,    81.77 tokens per second)
0.30.572.249 I slot print_timing: id  3 | task 202 |        eval time =      23.77 ms /     2 tokens (   11.88 ms per token,    84.14 tokens per second)
0.30.572.250 I slot print_timing: id  3 | task 202 |       total time =     231.66 ms /    19 tokens
0.30.572.251 I slot print_timing: id  3 | task 202 |    graphs reused =          1
0.30.572.308 I slot      release: id  3 | task 202 | stop processing: n_tokens = 201, truncated = 0
0.30.625.133 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.910
0.30.625.190 I slot launch_slot_: id  3 | task 205 | processing task, is_child = 0
0.30.863.749 I slot print_timing: id  3 | task 205 | prompt eval time =     214.77 ms /    16 tokens (   13.42 ms per token,    74.50 tokens per second)
0.30.863.760 I slot print_timing: id  3 | task 205 |        eval time =      23.76 ms /     2 tokens (   11.88 ms per token,    84.18 tokens per second)
0.30.863.761 I slot print_timing: id  3 | task 205 |       total time =     238.53 ms /    18 tokens
0.30.863.762 I slot print_timing: id  3 | task 205 |    graphs reused =          1
0.30.863.792 I slot      release: id  3 | task 205 | stop processing: n_tokens = 200, truncated = 0
0.30.916.582 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.30.916.643 I slot launch_slot_: id  3 | task 208 | processing task, is_child = 0
0.31.155.393 I slot print_timing: id  3 | task 208 | prompt eval time =     214.86 ms /    16 tokens (   13.43 ms per token,    74.47 tokens per second)
0.31.155.405 I slot print_timing: id  3 | task 208 |        eval time =      23.85 ms /     2 tokens (   11.93 ms per token,    83.85 tokens per second)
0.31.155.406 I slot print_timing: id  3 | task 208 |       total time =     238.72 ms /    18 tokens
0.31.155.407 I slot print_timing: id  3 | task 208 |    graphs reused =          1
0.31.155.438 I slot      release: id  3 | task 208 | stop processing: n_tokens = 200, truncated = 0
0.31.208.298 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.31.208.362 I slot launch_slot_: id  3 | task 211 | processing task, is_child = 0
0.31.446.976 I slot print_timing: id  3 | task 211 | prompt eval time =     214.77 ms /    16 tokens (   13.42 ms per token,    74.50 tokens per second)
0.31.446.987 I slot print_timing: id  3 | task 211 |        eval time =      23.80 ms /     2 tokens (   11.90 ms per token,    84.04 tokens per second)
0.31.446.989 I slot print_timing: id  3 | task 211 |       total time =     238.57 ms /    18 tokens
0.31.446.991 I slot print_timing: id  3 | task 211 |    graphs reused =          1
0.31.447.042 I slot      release: id  3 | task 211 | stop processing: n_tokens = 200, truncated = 0
0.31.499.865 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.915
0.31.499.929 I slot launch_slot_: id  3 | task 214 | processing task, is_child = 0
0.31.731.654 I slot print_timing: id  3 | task 214 | prompt eval time =     207.94 ms /    17 tokens (   12.23 ms per token,    81.76 tokens per second)
0.31.731.663 I slot print_timing: id  3 | task 214 |        eval time =      23.76 ms /     2 tokens (   11.88 ms per token,    84.19 tokens per second)
0.31.731.665 I slot print_timing: id  3 | task 214 |       total time =     231.69 ms /    19 tokens
0.31.731.666 I slot print_timing: id  3 | task 214 |    graphs reused =          1
0.31.731.711 I slot      release: id  3 | task 214 | stop processing: n_tokens = 201, truncated = 0
0.31.808.848 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.169
0.31.904.827 I slot launch_slot_: id  3 | task 217 | processing task, is_child = 0
0.32.538.717 I slot print_timing: id  3 | task 217 | prompt eval time =     609.89 ms /   165 tokens (    3.70 ms per token,   270.54 tokens per second)
0.32.538.729 I slot print_timing: id  3 | task 217 |        eval time =      23.94 ms /     2 tokens (   11.97 ms per token,    83.55 tokens per second)
0.32.538.730 I slot print_timing: id  3 | task 217 |       total time =     633.83 ms /   167 tokens
0.32.538.732 I slot print_timing: id  3 | task 217 |    graphs reused =          1
0.32.538.783 I slot      release: id  3 | task 217 | stop processing: n_tokens = 200, truncated = 0
0.32.613.501 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.32.613.558 I slot launch_slot_: id  3 | task 220 | processing task, is_child = 0
0.32.852.117 I slot print_timing: id  3 | task 220 | prompt eval time =     214.78 ms /    16 tokens (   13.42 ms per token,    74.49 tokens per second)
0.32.852.127 I slot print_timing: id  3 | task 220 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.24 tokens per second)
0.32.852.128 I slot print_timing: id  3 | task 220 |       total time =     238.53 ms /    18 tokens
0.32.852.130 I slot print_timing: id  3 | task 220 |    graphs reused =          1
0.32.852.179 I slot      release: id  3 | task 220 | stop processing: n_tokens = 200, truncated = 0
0.32.926.695 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.910 (> 0.100 thold), f_keep = 0.915
0.32.926.748 I slot launch_slot_: id  3 | task 223 | processing task, is_child = 0
0.33.158.918 I slot print_timing: id  3 | task 223 | prompt eval time =     208.29 ms /    18 tokens (   11.57 ms per token,    86.42 tokens per second)
0.33.158.930 I slot print_timing: id  3 | task 223 |        eval time =      23.84 ms /     2 tokens (   11.92 ms per token,    83.91 tokens per second)
0.33.158.932 I slot print_timing: id  3 | task 223 |       total time =     232.12 ms /    20 tokens
0.33.158.933 I slot print_timing: id  3 | task 223 |    graphs reused =          1
0.33.158.981 I slot      release: id  3 | task 223 | stop processing: n_tokens = 202, truncated = 0
0.33.234.445 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.906
0.33.234.497 I slot launch_slot_: id  3 | task 226 | processing task, is_child = 0
0.33.473.303 I slot print_timing: id  3 | task 226 | prompt eval time =     214.91 ms /    16 tokens (   13.43 ms per token,    74.45 tokens per second)
0.33.473.312 I slot print_timing: id  3 | task 226 |        eval time =      23.86 ms /     2 tokens (   11.93 ms per token,    83.81 tokens per second)
0.33.473.314 I slot print_timing: id  3 | task 226 |       total time =     238.77 ms /    18 tokens
0.33.473.315 I slot print_timing: id  3 | task 226 |    graphs reused =          1
0.33.473.371 I slot      release: id  3 | task 226 | stop processing: n_tokens = 200, truncated = 0
0.33.547.849 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.33.547.911 I slot launch_slot_: id  3 | task 229 | processing task, is_child = 0
0.33.786.424 I slot print_timing: id  3 | task 229 | prompt eval time =     214.70 ms /    16 tokens (   13.42 ms per token,    74.52 tokens per second)
0.33.786.435 I slot print_timing: id  3 | task 229 |        eval time =      23.77 ms /     2 tokens (   11.89 ms per token,    84.13 tokens per second)
0.33.786.436 I slot print_timing: id  3 | task 229 |       total time =     238.48 ms /    18 tokens
0.33.786.438 I slot print_timing: id  3 | task 229 |    graphs reused =          1
0.33.786.466 I slot      release: id  3 | task 229 | stop processing: n_tokens = 200, truncated = 0
0.33.860.753 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.915
0.33.860.813 I slot launch_slot_: id  3 | task 232 | processing task, is_child = 0
0.34.092.652 I slot print_timing: id  3 | task 232 | prompt eval time =     207.93 ms /    17 tokens (   12.23 ms per token,    81.76 tokens per second)
0.34.092.662 I slot print_timing: id  3 | task 232 |        eval time =      23.87 ms /     2 tokens (   11.94 ms per token,    83.79 tokens per second)
0.34.092.663 I slot print_timing: id  3 | task 232 |       total time =     231.80 ms /    19 tokens
0.34.092.665 I slot print_timing: id  3 | task 232 |    graphs reused =          1
0.34.092.693 I slot      release: id  3 | task 232 | stop processing: n_tokens = 201, truncated = 0
0.34.148.908 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.169
0.34.243.736 I slot launch_slot_: id  3 | task 235 | processing task, is_child = 0
0.34.878.114 I slot print_timing: id  3 | task 235 | prompt eval time =     610.41 ms /   165 tokens (    3.70 ms per token,   270.31 tokens per second)
0.34.878.128 I slot print_timing: id  3 | task 235 |        eval time =      23.91 ms /     2 tokens (   11.96 ms per token,    83.63 tokens per second)
0.34.878.129 I slot print_timing: id  3 | task 235 |       total time =     634.32 ms /   167 tokens
0.34.878.131 I slot print_timing: id  3 | task 235 |    graphs reused =          1
0.34.878.205 I slot      release: id  3 | task 235 | stop processing: n_tokens = 200, truncated = 0
0.34.934.681 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.34.934.743 I slot launch_slot_: id  3 | task 238 | processing task, is_child = 0
0.35.173.633 I slot print_timing: id  3 | task 238 | prompt eval time =     214.97 ms /    16 tokens (   13.44 ms per token,    74.43 tokens per second)
0.35.173.645 I slot print_timing: id  3 | task 238 |        eval time =      23.89 ms /     2 tokens (   11.94 ms per token,    83.73 tokens per second)
0.35.173.646 I slot print_timing: id  3 | task 238 |       total time =     238.85 ms /    18 tokens
0.35.173.648 I slot print_timing: id  3 | task 238 |    graphs reused =          1
0.35.173.702 I slot      release: id  3 | task 238 | stop processing: n_tokens = 200, truncated = 0
0.35.229.955 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.915
0.35.230.014 I slot launch_slot_: id  3 | task 241 | processing task, is_child = 0
0.35.462.017 I slot print_timing: id  3 | task 241 | prompt eval time =     208.02 ms /    17 tokens (   12.24 ms per token,    81.72 tokens per second)
0.35.462.028 I slot print_timing: id  3 | task 241 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.52 tokens per second)
0.35.462.030 I slot print_timing: id  3 | task 241 |       total time =     231.97 ms /    19 tokens
0.35.462.031 I slot print_timing: id  3 | task 241 |    graphs reused =          1
0.35.462.085 I slot      release: id  3 | task 241 | stop processing: n_tokens = 201, truncated = 0
0.35.518.239 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.910
0.35.518.349 I slot launch_slot_: id  3 | task 244 | processing task, is_child = 0
0.35.750.338 I slot print_timing: id  3 | task 244 | prompt eval time =     208.03 ms /    17 tokens (   12.24 ms per token,    81.72 tokens per second)
0.35.750.350 I slot print_timing: id  3 | task 244 |        eval time =      23.90 ms /     2 tokens (   11.95 ms per token,    83.69 tokens per second)
0.35.750.351 I slot print_timing: id  3 | task 244 |       total time =     231.93 ms /    19 tokens
0.35.750.352 I slot print_timing: id  3 | task 244 |    graphs reused =          1
0.35.750.420 I slot      release: id  3 | task 244 | stop processing: n_tokens = 201, truncated = 0
0.35.806.217 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.910
0.35.806.321 I slot launch_slot_: id  3 | task 247 | processing task, is_child = 0
0.36.038.274 I slot print_timing: id  3 | task 247 | prompt eval time =     207.97 ms /    17 tokens (   12.23 ms per token,    81.74 tokens per second)
0.36.038.285 I slot print_timing: id  3 | task 247 |        eval time =      23.92 ms /     2 tokens (   11.96 ms per token,    83.60 tokens per second)
0.36.038.286 I slot print_timing: id  3 | task 247 |       total time =     231.89 ms /    19 tokens
0.36.038.288 I slot print_timing: id  3 | task 247 |    graphs reused =          1
0.36.038.343 I slot      release: id  3 | task 247 | stop processing: n_tokens = 201, truncated = 0
0.36.094.433 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.910
0.36.094.493 I slot launch_slot_: id  3 | task 250 | processing task, is_child = 0
0.36.326.516 I slot print_timing: id  3 | task 250 | prompt eval time =     208.05 ms /    17 tokens (   12.24 ms per token,    81.71 tokens per second)
0.36.326.531 I slot print_timing: id  3 | task 250 |        eval time =      23.93 ms /     2 tokens (   11.97 ms per token,    83.57 tokens per second)
0.36.326.532 I slot print_timing: id  3 | task 250 |       total time =     231.98 ms /    19 tokens
0.36.326.533 I slot print_timing: id  3 | task 250 |    graphs reused =          1
0.36.326.593 I slot      release: id  3 | task 250 | stop processing: n_tokens = 201, truncated = 0
0.36.385.237 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.171 (> 0.100 thold), f_keep = 0.169
0.36.482.198 I slot launch_slot_: id  3 | task 253 | processing task, is_child = 0
0.37.116.073 I slot print_timing: id  3 | task 253 | prompt eval time =     609.92 ms /   165 tokens (    3.70 ms per token,   270.53 tokens per second)
0.37.116.086 I slot print_timing: id  3 | task 253 |        eval time =      23.89 ms /     2 tokens (   11.95 ms per token,    83.71 tokens per second)
0.37.116.087 I slot print_timing: id  3 | task 253 |       total time =     633.81 ms /   167 tokens
0.37.116.089 I slot print_timing: id  3 | task 253 |    graphs reused =          1
0.37.116.165 I slot      release: id  3 | task 253 | stop processing: n_tokens = 200, truncated = 0
0.37.173.604 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.910 (> 0.100 thold), f_keep = 0.915
0.37.173.677 I slot launch_slot_: id  3 | task 256 | processing task, is_child = 0
0.37.405.943 I slot print_timing: id  3 | task 256 | prompt eval time =     208.27 ms /    18 tokens (   11.57 ms per token,    86.43 tokens per second)
0.37.405.954 I slot print_timing: id  3 | task 256 |        eval time =      23.95 ms /     2 tokens (   11.98 ms per token,    83.50 tokens per second)
0.37.405.956 I slot print_timing: id  3 | task 256 |       total time =     232.22 ms /    20 tokens
0.37.405.957 I slot print_timing: id  3 | task 256 |    graphs reused =          1
0.37.405.993 I slot      release: id  3 | task 256 | stop processing: n_tokens = 202, truncated = 0
0.37.464.134 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.906
0.37.464.195 I slot launch_slot_: id  3 | task 259 | processing task, is_child = 0
0.37.703.174 I slot print_timing: id  3 | task 259 | prompt eval time =     214.95 ms /    16 tokens (   13.43 ms per token,    74.43 tokens per second)
0.37.703.190 I slot print_timing: id  3 | task 259 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.40 tokens per second)
0.37.703.191 I slot print_timing: id  3 | task 259 |       total time =     238.94 ms /    18 tokens
0.37.703.192 I slot print_timing: id  3 | task 259 |    graphs reused =          1
0.37.703.267 I slot      release: id  3 | task 259 | stop processing: n_tokens = 200, truncated = 0
0.37.761.752 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.915
0.37.761.821 I slot launch_slot_: id  3 | task 262 | processing task, is_child = 0
0.37.993.972 I slot print_timing: id  3 | task 262 | prompt eval time =     208.11 ms /    17 tokens (   12.24 ms per token,    81.69 tokens per second)
0.37.993.985 I slot print_timing: id  3 | task 262 |        eval time =      24.00 ms /     2 tokens (   12.00 ms per token,    83.33 tokens per second)
0.37.993.986 I slot print_timing: id  3 | task 262 |       total time =     232.11 ms /    19 tokens
0.37.993.987 I slot print_timing: id  3 | task 262 |    graphs reused =          1
0.37.994.055 I slot      release: id  3 | task 262 | stop processing: n_tokens = 201, truncated = 0
0.38.052.153 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.906 (> 0.100 thold), f_keep = 0.910
0.38.052.209 I slot launch_slot_: id  3 | task 265 | processing task, is_child = 0
0.38.284.632 I slot print_timing: id  3 | task 265 | prompt eval time =     208.60 ms /    19 tokens (   10.98 ms per token,    91.08 tokens per second)
0.38.284.642 I slot print_timing: id  3 | task 265 |        eval time =      23.79 ms /     2 tokens (   11.89 ms per token,    84.08 tokens per second)
0.38.284.643 I slot print_timing: id  3 | task 265 |       total time =     232.39 ms /    21 tokens
0.38.284.645 I slot print_timing: id  3 | task 265 |    graphs reused =          1
0.38.284.694 I slot      release: id  3 | task 265 | stop processing: n_tokens = 203, truncated = 0
0.38.342.542 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.901
0.38.342.604 I slot launch_slot_: id  3 | task 268 | processing task, is_child = 0
0.38.581.154 I slot print_timing: id  3 | task 268 | prompt eval time =     214.72 ms /    16 tokens (   13.42 ms per token,    74.52 tokens per second)
0.38.581.165 I slot print_timing: id  3 | task 268 |        eval time =      23.79 ms /     2 tokens (   11.90 ms per token,    84.06 tokens per second)
0.38.581.166 I slot print_timing: id  3 | task 268 |       total time =     238.51 ms /    18 tokens
0.38.581.167 I slot print_timing: id  3 | task 268 |    graphs reused =          1
0.38.581.212 I slot      release: id  3 | task 268 | stop processing: n_tokens = 200, truncated = 0
0.38.650.701 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.170 (> 0.100 thold), f_keep = 0.170
0.38.746.768 I slot launch_slot_: id  3 | task 271 | processing task, is_child = 0
0.39.380.868 I slot print_timing: id  3 | task 271 | prompt eval time =     610.27 ms /   166 tokens (    3.68 ms per token,   272.01 tokens per second)
0.39.380.879 I slot print_timing: id  3 | task 271 |        eval time =      23.78 ms /     2 tokens (   11.89 ms per token,    84.11 tokens per second)
0.39.380.880 I slot print_timing: id  3 | task 271 |       total time =     634.05 ms /   168 tokens
0.39.380.881 I slot print_timing: id  3 | task 271 |    graphs reused =          1
0.39.380.931 I slot      release: id  3 | task 271 | stop processing: n_tokens = 201, truncated = 0
0.39.451.763 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.910
0.39.451.818 I slot launch_slot_: id  3 | task 274 | processing task, is_child = 0
0.39.690.344 I slot print_timing: id  3 | task 274 | prompt eval time =     214.75 ms /    16 tokens (   13.42 ms per token,    74.51 tokens per second)
0.39.690.355 I slot print_timing: id  3 | task 274 |        eval time =      23.75 ms /     2 tokens (   11.87 ms per token,    84.23 tokens per second)
0.39.690.356 I slot print_timing: id  3 | task 274 |       total time =     238.49 ms /    18 tokens
0.39.690.357 I slot print_timing: id  3 | task 274 |    graphs reused =          1
0.39.690.405 I slot      release: id  3 | task 274 | stop processing: n_tokens = 200, truncated = 0
0.39.758.212 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.39.758.312 I slot launch_slot_: id  3 | task 277 | processing task, is_child = 0
0.39.996.783 I slot print_timing: id  3 | task 277 | prompt eval time =     214.71 ms /    16 tokens (   13.42 ms per token,    74.52 tokens per second)
0.39.996.794 I slot print_timing: id  3 | task 277 |        eval time =      23.73 ms /     2 tokens (   11.86 ms per token,    84.30 tokens per second)
0.39.996.795 I slot print_timing: id  3 | task 277 |       total time =     238.43 ms /    18 tokens
0.39.996.797 I slot print_timing: id  3 | task 277 |    graphs reused =          1
0.39.996.823 I slot      release: id  3 | task 277 | stop processing: n_tokens = 200, truncated = 0
0.40.065.487 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.920 (> 0.100 thold), f_keep = 0.915
0.40.065.544 I slot launch_slot_: id  3 | task 280 | processing task, is_child = 0
0.40.304.010 I slot print_timing: id  3 | task 280 | prompt eval time =     214.69 ms /    16 tokens (   13.42 ms per token,    74.53 tokens per second)
0.40.304.022 I slot print_timing: id  3 | task 280 |        eval time =      23.74 ms /     2 tokens (   11.87 ms per token,    84.24 tokens per second)
0.40.304.023 I slot print_timing: id  3 | task 280 |       total time =     238.43 ms /    18 tokens
0.40.304.024 I slot print_timing: id  3 | task 280 |    graphs reused =          1
0.40.304.051 I slot      release: id  3 | task 280 | stop processing: n_tokens = 200, truncated = 0
0.40.372.215 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.915
0.40.372.296 I slot launch_slot_: id  3 | task 283 | processing task, is_child = 0
0.40.603.957 I slot print_timing: id  3 | task 283 | prompt eval time =     207.85 ms /    17 tokens (   12.23 ms per token,    81.79 tokens per second)
0.40.603.969 I slot print_timing: id  3 | task 283 |        eval time =      23.77 ms /     2 tokens (   11.88 ms per token,    84.14 tokens per second)
0.40.603.970 I slot print_timing: id  3 | task 283 |       total time =     231.62 ms /    19 tokens
0.40.603.972 I slot print_timing: id  3 | task 283 |    graphs reused =          1
0.40.604.015 I slot      release: id  3 | task 283 | stop processing: n_tokens = 201, truncated = 0
0.40.672.336 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.915 (> 0.100 thold), f_keep = 0.910
0.40.672.399 I slot launch_slot_: id  3 | task 286 | processing task, is_child = 0
