# argv: /kaggle/working/llama.cpp-prune/build/bin/llama-server -m /kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf --mmproj /kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.75 --visual-prune-method cls --host 127.0.0.1 --port 8812 -ngl 999
0.00.022.982 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.096.768 W srv  llama_server: -----------------
0.00.096.777 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.096.777 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.096.778 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.096.778 W srv  llama_server: -----------------
0.00.098.223 I srv    load_model: loading model '/kaggle/working/models/llava-v1.5-7b-Q4_K_M.gguf'
0.01.688.613 W load_tensors: ffn up/down are swapped
0.01.976.948 I srv    load_model: loaded multimodal model, '/kaggle/working/models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.02.011.302 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.014.177 I srv  llama_server: model loaded
0.02.014.214 I srv  llama_server: listening on http://127.0.0.1:8812
0.03.976.250 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.32.525.580 I slot print_timing: id  2 | task 187 |       total time =     239.45 ms /    18 tokens
0.32.525.581 I slot print_timing: id  2 | task 187 |    graphs reused =          1
0.32.525.627 I slot      release: id  2 | task 187 | stop processing: n_tokens = 488, truncated = 0
0.32.596.060 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2961177030
0.32.596.122 I slot launch_slot_: id  1 | task 190 | processing task, is_child = 0
0.33.890.755 I slot print_timing: id  1 | task 190 | prompt eval time =    1047.67 ms /   487 tokens (    2.15 ms per token,   464.84 tokens per second)
0.33.890.768 I slot print_timing: id  1 | task 190 |        eval time =      24.16 ms /     2 tokens (   12.08 ms per token,    82.77 tokens per second)
0.33.890.769 I slot print_timing: id  1 | task 190 |       total time =    1071.83 ms /   489 tokens
0.33.890.771 I slot print_timing: id  1 | task 190 |    graphs reused =          1
0.33.890.823 I slot      release: id  1 | task 190 | stop processing: n_tokens = 488, truncated = 0
0.33.963.861 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.33.963.928 I slot launch_slot_: id  1 | task 194 | processing task, is_child = 0
0.34.203.867 I slot print_timing: id  1 | task 194 | prompt eval time =     215.76 ms /    16 tokens (   13.48 ms per token,    74.16 tokens per second)
0.34.203.879 I slot print_timing: id  1 | task 194 |        eval time =      24.13 ms /     2 tokens (   12.07 ms per token,    82.87 tokens per second)
0.34.203.881 I slot print_timing: id  1 | task 194 |       total time =     239.89 ms /    18 tokens
0.34.203.882 I slot print_timing: id  1 | task 194 |    graphs reused =          1
0.34.203.959 I slot      release: id  1 | task 194 | stop processing: n_tokens = 488, truncated = 0
0.34.276.900 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.963 (> 0.100 thold), f_keep = 0.963
0.34.276.960 I slot launch_slot_: id  1 | task 197 | processing task, is_child = 0
0.34.510.271 I slot print_timing: id  1 | task 197 | prompt eval time =     208.91 ms /    18 tokens (   11.61 ms per token,    86.16 tokens per second)
0.34.510.289 I slot print_timing: id  1 | task 197 |        eval time =      24.35 ms /     2 tokens (   12.18 ms per token,    82.12 tokens per second)
0.34.510.291 I slot print_timing: id  1 | task 197 |       total time =     233.26 ms /    20 tokens
0.34.510.293 I slot print_timing: id  1 | task 197 |    graphs reused =          1
0.34.510.392 I slot      release: id  1 | task 197 | stop processing: n_tokens = 489, truncated = 0
0.34.594.841 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.961 (> 0.100 thold), f_keep = 0.961
0.34.594.968 I slot launch_slot_: id  1 | task 200 | processing task, is_child = 0
0.34.828.610 I slot print_timing: id  1 | task 200 | prompt eval time =     209.43 ms /    19 tokens (   11.02 ms per token,    90.72 tokens per second)
0.34.828.660 I slot print_timing: id  1 | task 200 |        eval time =      24.14 ms /     2 tokens (   12.07 ms per token,    82.86 tokens per second)
0.34.828.662 I slot print_timing: id  1 | task 200 |       total time =     233.57 ms /    21 tokens
0.34.828.665 I slot print_timing: id  1 | task 200 |    graphs reused =          1
0.34.828.714 I slot      release: id  1 | task 200 | stop processing: n_tokens = 490, truncated = 0
0.34.904.484 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.961
0.34.904.589 I slot launch_slot_: id  1 | task 203 | processing task, is_child = 0
0.35.138.181 I slot print_timing: id  1 | task 203 | prompt eval time =     208.67 ms /    17 tokens (   12.27 ms per token,    81.47 tokens per second)
0.35.138.195 I slot print_timing: id  1 | task 203 |        eval time =      24.84 ms /     2 tokens (   12.42 ms per token,    80.51 tokens per second)
0.35.138.198 I slot print_timing: id  1 | task 203 |       total time =     233.51 ms /    19 tokens
0.35.138.200 I slot print_timing: id  1 | task 203 |    graphs reused =          1
0.35.138.252 I slot      release: id  1 | task 203 | stop processing: n_tokens = 489, truncated = 0
0.35.220.473 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.963
0.35.220.549 I slot launch_slot_: id  1 | task 206 | processing task, is_child = 0
0.35.460.735 I slot print_timing: id  1 | task 206 | prompt eval time =     215.86 ms /    16 tokens (   13.49 ms per token,    74.12 tokens per second)
0.35.460.748 I slot print_timing: id  1 | task 206 |        eval time =      24.28 ms /     2 tokens (   12.14 ms per token,    82.37 tokens per second)
0.35.460.749 I slot print_timing: id  1 | task 206 |       total time =     240.14 ms /    18 tokens
0.35.460.751 I slot print_timing: id  1 | task 206 |    graphs reused =          1
0.35.460.786 I slot      release: id  1 | task 206 | stop processing: n_tokens = 488, truncated = 0
0.35.513.043 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2964094230
0.35.513.116 I slot launch_slot_: id  0 | task 209 | processing task, is_child = 0
0.36.810.038 I slot print_timing: id  0 | task 209 | prompt eval time =    1046.26 ms /   488 tokens (    2.14 ms per token,   466.42 tokens per second)
0.36.810.050 I slot print_timing: id  0 | task 209 |        eval time =      24.16 ms /     2 tokens (   12.08 ms per token,    82.80 tokens per second)
0.36.810.052 I slot print_timing: id  0 | task 209 |       total time =    1070.42 ms /   490 tokens
0.36.810.053 I slot print_timing: id  0 | task 209 |    graphs reused =          1
0.36.810.123 I slot      release: id  0 | task 209 | stop processing: n_tokens = 489, truncated = 0
0.36.863.245 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.963
0.36.863.349 I slot launch_slot_: id  0 | task 213 | processing task, is_child = 0
0.37.095.951 I slot print_timing: id  0 | task 213 | prompt eval time =     208.41 ms /    17 tokens (   12.26 ms per token,    81.57 tokens per second)
0.37.095.964 I slot print_timing: id  0 | task 213 |        eval time =      24.15 ms /     2 tokens (   12.07 ms per token,    82.83 tokens per second)
0.37.095.965 I slot print_timing: id  0 | task 213 |       total time =     232.55 ms /    19 tokens
0.37.095.967 I slot print_timing: id  0 | task 213 |    graphs reused =          1
0.37.096.041 I slot      release: id  0 | task 213 | stop processing: n_tokens = 489, truncated = 0
0.37.149.458 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.963
0.37.149.523 I slot launch_slot_: id  0 | task 216 | processing task, is_child = 0
0.37.389.617 I slot print_timing: id  0 | task 216 | prompt eval time =     215.86 ms /    16 tokens (   13.49 ms per token,    74.12 tokens per second)
0.37.389.630 I slot print_timing: id  0 | task 216 |        eval time =      24.19 ms /     2 tokens (   12.09 ms per token,    82.68 tokens per second)
0.37.389.632 I slot print_timing: id  0 | task 216 |       total time =     240.05 ms /    18 tokens
0.37.389.633 I slot print_timing: id  0 | task 216 |    graphs reused =          1
0.37.389.700 I slot      release: id  0 | task 216 | stop processing: n_tokens = 488, truncated = 0
0.37.444.000 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.37.444.076 I slot launch_slot_: id  0 | task 219 | processing task, is_child = 0
0.37.684.198 I slot print_timing: id  0 | task 219 | prompt eval time =     215.76 ms /    16 tokens (   13.48 ms per token,    74.16 tokens per second)
0.37.684.211 I slot print_timing: id  0 | task 219 |        eval time =      24.32 ms /     2 tokens (   12.16 ms per token,    82.25 tokens per second)
0.37.684.213 I slot print_timing: id  0 | task 219 |       total time =     240.07 ms /    18 tokens
0.37.684.214 I slot print_timing: id  0 | task 219 |    graphs reused =          1
0.37.684.290 I slot      release: id  0 | task 219 | stop processing: n_tokens = 488, truncated = 0
0.37.738.478 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.37.738.542 I slot launch_slot_: id  0 | task 222 | processing task, is_child = 0
0.37.978.832 I slot print_timing: id  0 | task 222 | prompt eval time =     215.96 ms /    16 tokens (   13.50 ms per token,    74.09 tokens per second)
0.37.978.847 I slot print_timing: id  0 | task 222 |        eval time =      24.29 ms /     2 tokens (   12.14 ms per token,    82.35 tokens per second)
0.37.978.848 I slot print_timing: id  0 | task 222 |       total time =     240.24 ms /    18 tokens
0.37.978.850 I slot print_timing: id  0 | task 222 |    graphs reused =          1
0.37.978.924 I slot      release: id  0 | task 222 | stop processing: n_tokens = 488, truncated = 0
0.38.033.221 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.965
0.38.033.299 I slot launch_slot_: id  0 | task 225 | processing task, is_child = 0
0.38.266.181 I slot print_timing: id  0 | task 225 | prompt eval time =     208.66 ms /    17 tokens (   12.27 ms per token,    81.47 tokens per second)
0.38.266.194 I slot print_timing: id  0 | task 225 |        eval time =      24.16 ms /     2 tokens (   12.08 ms per token,    82.77 tokens per second)
0.38.266.195 I slot print_timing: id  0 | task 225 |       total time =     232.82 ms /    19 tokens
0.38.266.196 I slot print_timing: id  0 | task 225 |    graphs reused =          1
0.38.266.270 I slot      release: id  0 | task 225 | stop processing: n_tokens = 489, truncated = 0
0.38.341.538 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2966975142
0.38.341.617 I slot launch_slot_: id  3 | task 228 | processing task, is_child = 0
0.39.640.141 I slot print_timing: id  3 | task 228 | prompt eval time =    1048.14 ms /   487 tokens (    2.15 ms per token,   464.63 tokens per second)
0.39.640.158 I slot print_timing: id  3 | task 228 |        eval time =      24.15 ms /     2 tokens (   12.07 ms per token,    82.82 tokens per second)
0.39.640.159 I slot print_timing: id  3 | task 228 |       total time =    1072.29 ms /   489 tokens
0.39.640.160 I slot print_timing: id  3 | task 228 |    graphs reused =          1
0.39.640.197 I slot      release: id  3 | task 228 | stop processing: n_tokens = 488, truncated = 0
0.39.716.060 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.39.716.127 I slot launch_slot_: id  3 | task 232 | processing task, is_child = 0
0.39.956.489 I slot print_timing: id  3 | task 232 | prompt eval time =     216.21 ms /    16 tokens (   13.51 ms per token,    74.00 tokens per second)
0.39.956.500 I slot print_timing: id  3 | task 232 |        eval time =      24.11 ms /     2 tokens (   12.06 ms per token,    82.95 tokens per second)
0.39.956.502 I slot print_timing: id  3 | task 232 |       total time =     240.32 ms /    18 tokens
0.39.956.503 I slot print_timing: id  3 | task 232 |    graphs reused =          1
0.39.956.570 I slot      release: id  3 | task 232 | stop processing: n_tokens = 488, truncated = 0
0.40.032.952 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.963 (> 0.100 thold), f_keep = 0.965
0.40.033.029 I slot launch_slot_: id  3 | task 235 | processing task, is_child = 0
0.40.266.005 I slot print_timing: id  3 | task 235 | prompt eval time =     208.88 ms /    18 tokens (   11.60 ms per token,    86.17 tokens per second)
0.40.266.015 I slot print_timing: id  3 | task 235 |        eval time =      24.06 ms /     2 tokens (   12.03 ms per token,    83.13 tokens per second)
0.40.266.016 I slot print_timing: id  3 | task 235 |       total time =     232.94 ms /    20 tokens
0.40.266.017 I slot print_timing: id  3 | task 235 |    graphs reused =          1
0.40.266.078 I slot      release: id  3 | task 235 | stop processing: n_tokens = 490, truncated = 0
0.40.341.019 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.961
0.40.341.075 I slot launch_slot_: id  3 | task 238 | processing task, is_child = 0
0.40.580.777 I slot print_timing: id  3 | task 238 | prompt eval time =     215.62 ms /    16 tokens (   13.48 ms per token,    74.20 tokens per second)
0.40.580.788 I slot print_timing: id  3 | task 238 |        eval time =      24.05 ms /     2 tokens (   12.02 ms per token,    83.17 tokens per second)
0.40.580.790 I slot print_timing: id  3 | task 238 |       total time =     239.66 ms /    18 tokens
0.40.580.791 I slot print_timing: id  3 | task 238 |    graphs reused =          1
0.40.580.847 I slot      release: id  3 | task 238 | stop processing: n_tokens = 488, truncated = 0
0.40.655.946 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.40.656.007 I slot launch_slot_: id  3 | task 241 | processing task, is_child = 0
0.40.896.007 I slot print_timing: id  3 | task 241 | prompt eval time =     215.75 ms /    16 tokens (   13.48 ms per token,    74.16 tokens per second)
0.40.896.021 I slot print_timing: id  3 | task 241 |        eval time =      24.21 ms /     2 tokens (   12.10 ms per token,    82.62 tokens per second)
0.40.896.022 I slot print_timing: id  3 | task 241 |       total time =     239.96 ms /    18 tokens
0.40.896.024 I slot print_timing: id  3 | task 241 |    graphs reused =          1
0.40.896.088 I slot      release: id  3 | task 241 | stop processing: n_tokens = 488, truncated = 0
0.40.980.071 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.965
0.40.980.128 I slot launch_slot_: id  3 | task 244 | processing task, is_child = 0
0.41.212.664 I slot print_timing: id  3 | task 244 | prompt eval time =     208.48 ms /    17 tokens (   12.26 ms per token,    81.54 tokens per second)
0.41.212.673 I slot print_timing: id  3 | task 244 |        eval time =      24.02 ms /     2 tokens (   12.01 ms per token,    83.27 tokens per second)
0.41.212.674 I slot print_timing: id  3 | task 244 |       total time =     232.50 ms /    19 tokens
0.41.212.675 I slot print_timing: id  3 | task 244 |    graphs reused =          1
0.41.212.730 I slot      release: id  3 | task 244 | stop processing: n_tokens = 489, truncated = 0
0.41.269.333 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 2969932320
0.41.269.405 I slot launch_slot_: id  2 | task 247 | processing task, is_child = 0
0.42.563.832 I slot print_timing: id  2 | task 247 | prompt eval time =    1046.62 ms /   487 tokens (    2.15 ms per token,   465.31 tokens per second)
0.42.563.844 I slot print_timing: id  2 | task 247 |        eval time =      24.06 ms /     2 tokens (   12.03 ms per token,    83.13 tokens per second)
0.42.563.847 I slot print_timing: id  2 | task 247 |       total time =    1070.68 ms /   489 tokens
0.42.563.849 I slot print_timing: id  2 | task 247 |    graphs reused =          1
0.42.563.942 I slot      release: id  2 | task 247 | stop processing: n_tokens = 488, truncated = 0
0.42.622.424 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.42.622.479 I slot launch_slot_: id  2 | task 251 | processing task, is_child = 0
0.42.862.071 I slot print_timing: id  2 | task 251 | prompt eval time =     215.59 ms /    16 tokens (   13.47 ms per token,    74.21 tokens per second)
0.42.862.083 I slot print_timing: id  2 | task 251 |        eval time =      23.97 ms /     2 tokens (   11.98 ms per token,    83.44 tokens per second)
0.42.862.084 I slot print_timing: id  2 | task 251 |       total time =     239.56 ms /    18 tokens
0.42.862.085 I slot print_timing: id  2 | task 251 |    graphs reused =          1
0.42.862.142 I slot      release: id  2 | task 251 | stop processing: n_tokens = 488, truncated = 0
0.42.917.985 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.965
0.42.918.033 I slot launch_slot_: id  2 | task 254 | processing task, is_child = 0
0.43.150.445 I slot print_timing: id  2 | task 254 | prompt eval time =     208.37 ms /    17 tokens (   12.26 ms per token,    81.59 tokens per second)
0.43.150.454 I slot print_timing: id  2 | task 254 |        eval time =      24.01 ms /     2 tokens (   12.01 ms per token,    83.29 tokens per second)
0.43.150.455 I slot print_timing: id  2 | task 254 |       total time =     232.38 ms /    19 tokens
0.43.150.456 I slot print_timing: id  2 | task 254 |    graphs reused =          1
0.43.150.510 I slot      release: id  2 | task 254 | stop processing: n_tokens = 489, truncated = 0
0.43.207.094 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.963
0.43.207.142 I slot launch_slot_: id  2 | task 257 | processing task, is_child = 0
0.43.439.692 I slot print_timing: id  2 | task 257 | prompt eval time =     208.44 ms /    17 tokens (   12.26 ms per token,    81.56 tokens per second)
0.43.439.702 I slot print_timing: id  2 | task 257 |        eval time =      24.08 ms /     2 tokens (   12.04 ms per token,    83.06 tokens per second)
0.43.439.703 I slot print_timing: id  2 | task 257 |       total time =     232.52 ms /    19 tokens
0.43.439.704 I slot print_timing: id  2 | task 257 |    graphs reused =          1
0.43.439.764 I slot      release: id  2 | task 257 | stop processing: n_tokens = 489, truncated = 0
0.43.495.541 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.963
0.43.495.591 I slot launch_slot_: id  2 | task 260 | processing task, is_child = 0
0.43.728.053 I slot print_timing: id  2 | task 260 | prompt eval time =     208.40 ms /    17 tokens (   12.26 ms per token,    81.57 tokens per second)
0.43.728.064 I slot print_timing: id  2 | task 260 |        eval time =      24.01 ms /     2 tokens (   12.01 ms per token,    83.29 tokens per second)
0.43.728.066 I slot print_timing: id  2 | task 260 |       total time =     232.41 ms /    19 tokens
0.43.728.067 I slot print_timing: id  2 | task 260 |    graphs reused =          1
0.43.728.123 I slot      release: id  2 | task 260 | stop processing: n_tokens = 489, truncated = 0
0.43.785.338 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.963
0.43.785.399 I slot launch_slot_: id  2 | task 263 | processing task, is_child = 0
0.44.017.638 I slot print_timing: id  2 | task 263 | prompt eval time =     208.24 ms /    17 tokens (   12.25 ms per token,    81.64 tokens per second)
0.44.017.647 I slot print_timing: id  2 | task 263 |        eval time =      23.96 ms /     2 tokens (   11.98 ms per token,    83.48 tokens per second)
0.44.017.649 I slot print_timing: id  2 | task 263 |       total time =     232.20 ms /    19 tokens
0.44.017.650 I slot print_timing: id  2 | task 263 |    graphs reused =          1
0.44.017.703 I slot      release: id  2 | task 263 | stop processing: n_tokens = 489, truncated = 0
0.44.077.832 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2972867478
0.44.077.901 I slot launch_slot_: id  1 | task 266 | processing task, is_child = 0
0.45.372.389 I slot print_timing: id  1 | task 266 | prompt eval time =    1045.98 ms /   487 tokens (    2.15 ms per token,   465.59 tokens per second)
0.45.372.399 I slot print_timing: id  1 | task 266 |        eval time =      24.14 ms /     2 tokens (   12.07 ms per token,    82.84 tokens per second)
0.45.372.401 I slot print_timing: id  1 | task 266 |       total time =    1070.13 ms /   489 tokens
0.45.372.402 I slot print_timing: id  1 | task 266 |    graphs reused =          1
0.45.372.467 I slot      release: id  1 | task 266 | stop processing: n_tokens = 488, truncated = 0
0.45.429.569 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.963 (> 0.100 thold), f_keep = 0.965
0.45.429.618 I slot launch_slot_: id  1 | task 270 | processing task, is_child = 0
0.45.662.813 I slot print_timing: id  1 | task 270 | prompt eval time =     208.85 ms /    18 tokens (   11.60 ms per token,    86.19 tokens per second)
0.45.662.823 I slot print_timing: id  1 | task 270 |        eval time =      24.31 ms /     2 tokens (   12.15 ms per token,    82.27 tokens per second)
0.45.662.825 I slot print_timing: id  1 | task 270 |       total time =     233.16 ms /    20 tokens
0.45.662.826 I slot print_timing: id  1 | task 270 |    graphs reused =          1
0.45.662.885 I slot      release: id  1 | task 270 | stop processing: n_tokens = 490, truncated = 0
0.45.723.687 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.961
0.45.723.738 I slot launch_slot_: id  1 | task 273 | processing task, is_child = 0
0.45.963.441 I slot print_timing: id  1 | task 273 | prompt eval time =     215.65 ms /    16 tokens (   13.48 ms per token,    74.20 tokens per second)
0.45.963.451 I slot print_timing: id  1 | task 273 |        eval time =      24.02 ms /     2 tokens (   12.01 ms per token,    83.25 tokens per second)
0.45.963.453 I slot print_timing: id  1 | task 273 |       total time =     239.67 ms /    18 tokens
0.45.963.454 I slot print_timing: id  1 | task 273 |    graphs reused =          1
0.45.963.511 I slot      release: id  1 | task 273 | stop processing: n_tokens = 488, truncated = 0
0.46.021.107 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.965
0.46.021.157 I slot launch_slot_: id  1 | task 276 | processing task, is_child = 0
0.46.253.593 I slot print_timing: id  1 | task 276 | prompt eval time =     208.34 ms /    17 tokens (   12.26 ms per token,    81.60 tokens per second)
0.46.253.604 I slot print_timing: id  1 | task 276 |        eval time =      24.06 ms /     2 tokens (   12.03 ms per token,    83.11 tokens per second)
0.46.253.605 I slot print_timing: id  1 | task 276 |       total time =     232.40 ms /    19 tokens
0.46.253.607 I slot print_timing: id  1 | task 276 |    graphs reused =          1
0.46.253.695 I slot      release: id  1 | task 276 | stop processing: n_tokens = 489, truncated = 0
0.46.315.592 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.961 (> 0.100 thold), f_keep = 0.963
0.46.315.658 I slot launch_slot_: id  1 | task 279 | processing task, is_child = 0
0.46.549.151 I slot print_timing: id  1 | task 279 | prompt eval time =     209.31 ms /    19 tokens (   11.02 ms per token,    90.78 tokens per second)
0.46.549.163 I slot print_timing: id  1 | task 279 |        eval time =      24.14 ms /     2 tokens (   12.07 ms per token,    82.85 tokens per second)
0.46.549.164 I slot print_timing: id  1 | task 279 |       total time =     233.45 ms /    21 tokens
0.46.549.165 I slot print_timing: id  1 | task 279 |    graphs reused =          1
0.46.549.244 I slot      release: id  1 | task 279 | stop processing: n_tokens = 491, truncated = 0
0.46.607.352 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.959
0.46.607.430 I slot launch_slot_: id  1 | task 282 | processing task, is_child = 0
0.46.847.120 I slot print_timing: id  1 | task 282 | prompt eval time =     215.63 ms /    16 tokens (   13.48 ms per token,    74.20 tokens per second)
0.46.847.131 I slot print_timing: id  1 | task 282 |        eval time =      24.03 ms /     2 tokens (   12.01 ms per token,    83.24 tokens per second)
0.46.847.133 I slot print_timing: id  1 | task 282 |       total time =     239.66 ms /    18 tokens
0.46.847.134 I slot print_timing: id  1 | task 282 |    graphs reused =          1
0.46.847.195 I slot      release: id  1 | task 282 | stop processing: n_tokens = 488, truncated = 0
0.46.915.874 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2975672962
0.46.915.936 I slot launch_slot_: id  0 | task 285 | processing task, is_child = 0
0.48.211.625 I slot print_timing: id  0 | task 285 | prompt eval time =    1047.53 ms /   488 tokens (    2.15 ms per token,   465.86 tokens per second)
0.48.211.635 I slot print_timing: id  0 | task 285 |        eval time =      24.07 ms /     2 tokens (   12.03 ms per token,    83.10 tokens per second)
0.48.211.637 I slot print_timing: id  0 | task 285 |       total time =    1071.60 ms /   490 tokens
0.48.211.638 I slot print_timing: id  0 | task 285 |    graphs reused =          1
0.48.211.691 I slot      release: id  0 | task 285 | stop processing: n_tokens = 489, truncated = 0
0.48.280.023 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.963
0.48.280.073 I slot launch_slot_: id  0 | task 289 | processing task, is_child = 0
0.48.519.655 I slot print_timing: id  0 | task 289 | prompt eval time =     215.57 ms /    16 tokens (   13.47 ms per token,    74.22 tokens per second)
0.48.519.666 I slot print_timing: id  0 | task 289 |        eval time =      23.98 ms /     2 tokens (   11.99 ms per token,    83.41 tokens per second)
0.48.519.667 I slot print_timing: id  0 | task 289 |       total time =     239.55 ms /    18 tokens
0.48.519.668 I slot print_timing: id  0 | task 289 |    graphs reused =          1
0.48.519.720 I slot      release: id  0 | task 289 | stop processing: n_tokens = 488, truncated = 0
0.48.588.277 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.48.588.369 I slot launch_slot_: id  0 | task 292 | processing task, is_child = 0
0.48.827.871 I slot print_timing: id  0 | task 292 | prompt eval time =     215.48 ms /    16 tokens (   13.47 ms per token,    74.25 tokens per second)
0.48.827.883 I slot print_timing: id  0 | task 292 |        eval time =      23.99 ms /     2 tokens (   11.99 ms per token,    83.38 tokens per second)
0.48.827.884 I slot print_timing: id  0 | task 292 |       total time =     239.47 ms /    18 tokens
0.48.827.885 I slot print_timing: id  0 | task 292 |    graphs reused =          1
0.48.827.935 I slot      release: id  0 | task 292 | stop processing: n_tokens = 488, truncated = 0
0.48.897.025 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.967 (> 0.100 thold), f_keep = 0.965
0.48.897.078 I slot launch_slot_: id  0 | task 295 | processing task, is_child = 0
0.49.136.842 I slot print_timing: id  0 | task 295 | prompt eval time =     215.61 ms /    16 tokens (   13.48 ms per token,    74.21 tokens per second)
0.49.136.861 I slot print_timing: id  0 | task 295 |        eval time =      24.12 ms /     2 tokens (   12.06 ms per token,    82.91 tokens per second)
0.49.136.862 I slot print_timing: id  0 | task 295 |       total time =     239.73 ms /    18 tokens
0.49.136.863 I slot print_timing: id  0 | task 295 |    graphs reused =          1
0.49.136.917 I slot      release: id  0 | task 295 | stop processing: n_tokens = 488, truncated = 0
0.49.204.811 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.965
0.49.204.868 I slot launch_slot_: id  0 | task 298 | processing task, is_child = 0
0.49.437.238 I slot print_timing: id  0 | task 298 | prompt eval time =     208.35 ms /    17 tokens (   12.26 ms per token,    81.59 tokens per second)
0.49.437.248 I slot print_timing: id  0 | task 298 |        eval time =      23.99 ms /     2 tokens (   11.99 ms per token,    83.38 tokens per second)
0.49.437.250 I slot print_timing: id  0 | task 298 |       total time =     232.34 ms /    19 tokens
0.49.437.251 I slot print_timing: id  0 | task 298 |    graphs reused =          1
0.49.437.298 I slot      release: id  0 | task 298 | stop processing: n_tokens = 489, truncated = 0
0.49.505.185 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.965 (> 0.100 thold), f_keep = 0.963
0.49.505.240 I slot launch_slot_: id  0 | task 301 | processing task, is_child = 0
