# argv: /Users/waleedabuujaish/Desktop/vtp/llama.cpp/build-prune/bin/llama-server -m models/llava-v1.5-7b-Q4_K_M.gguf --mmproj models/llava-v1.5-7b-mmproj-model-f16.gguf -t 8 -tb 8 -b 2048 -ub 1024 --jinja --chat-template {%- for message in messages -%}{%- if message['role'] == 'system' -%}{{ message['content'] }}{%- elif message['role'] == 'user' -%} USER: {{ message['content'] }}{%- elif message['role'] == 'assistant' -%} ASSISTANT: {{ message['content'] }}</s>{%- endif -%}{%- endfor -%}{%- if add_generation_prompt -%} ASSISTANT:{%- endif -%} --visual-keep 0.5 --visual-prune-method cls --host 127.0.0.1 --port 8811
0.00.004.727 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.004.955 W srv  llama_server: -----------------
0.00.004.956 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.004.956 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.004.956 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.004.956 W srv  llama_server: -----------------
0.00.006.721 I srv    load_model: loading model 'models/llava-v1.5-7b-Q4_K_M.gguf'
0.04.162.900 W load_tensors: ffn up/down are swapped
0.04.467.135 I srv    load_model: loaded multimodal model, 'models/llava-v1.5-7b-mmproj-model-f16.gguf'
0.04.530.391 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.04.532.159 I srv  llama_server: model loaded
0.04.532.162 I srv  llama_server: listening on http://127.0.0.1:8811
0.06.035.179 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.10.405.130 I slot print_timing: id  3 | task 194 |       total time =     598.66 ms /    60 tokens
2.10.405.130 I slot print_timing: id  3 | task 194 |    graphs reused =         70
2.10.405.141 I slot      release: id  3 | task 194 | stop processing: n_tokens = 384, truncated = 0
2.10.430.783 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223340167092
2.10.430.822 I slot launch_slot_: id  2 | task 199 | processing task, is_child = 0
2.14.641.678 I slot print_timing: id  2 | task 199 | prompt eval time =    4107.28 ms /   369 tokens (   11.13 ms per token,    89.84 tokens per second)
2.14.641.682 I slot print_timing: id  2 | task 199 |        eval time =      71.98 ms /     4 tokens (   17.99 ms per token,    55.57 tokens per second)
2.14.641.684 I slot print_timing: id  2 | task 199 |       total time =    4179.26 ms /   373 tokens
2.14.641.684 I slot print_timing: id  2 | task 199 |    graphs reused =         72
2.14.641.697 I slot      release: id  2 | task 199 | stop processing: n_tokens = 372, truncated = 0
2.14.700.021 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223344513868
2.14.700.107 I slot launch_slot_: id  1 | task 205 | processing task, is_child = 0
2.18.708.303 I slot print_timing: id  1 | task 205 | prompt eval time =    3899.87 ms /   351 tokens (   11.11 ms per token,    90.00 tokens per second)
2.18.708.307 I slot print_timing: id  1 | task 205 |        eval time =      71.65 ms /     4 tokens (   17.91 ms per token,    55.83 tokens per second)
2.18.708.307 I slot print_timing: id  1 | task 205 |       total time =    3971.52 ms /   355 tokens
2.18.708.307 I slot print_timing: id  1 | task 205 |    graphs reused =         74
2.18.708.322 I slot      release: id  1 | task 205 | stop processing: n_tokens = 354, truncated = 0
2.18.757.559 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 223349691741
2.18.757.612 I slot launch_slot_: id  0 | task 211 | processing task, is_child = 0
2.23.464.272 I slot print_timing: id  0 | task 211 | prompt eval time =    4650.68 ms /   432 tokens (   10.77 ms per token,    92.89 tokens per second)
2.23.464.276 I slot print_timing: id  0 | task 211 |        eval time =      23.91 ms /     2 tokens (   11.96 ms per token,    83.64 tokens per second)
2.23.464.276 I slot print_timing: id  0 | task 211 |       total time =    4674.59 ms /   434 tokens
2.23.464.277 I slot print_timing: id  0 | task 211 |    graphs reused =         74
2.23.464.293 I slot      release: id  0 | task 211 | stop processing: n_tokens = 433, truncated = 0
2.23.515.161 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.749 (> 0.100 thold), f_keep = 0.751
2.23.515.344 I slot launch_slot_: id  0 | task 215 | processing task, is_child = 0
2.24.671.076 I slot print_timing: id  0 | task 215 | prompt eval time =     988.82 ms /   109 tokens (    9.07 ms per token,   110.23 tokens per second)
2.24.671.079 I slot print_timing: id  0 | task 215 |        eval time =     166.89 ms /     8 tokens (   20.86 ms per token,    47.94 tokens per second)
2.24.671.080 I slot print_timing: id  0 | task 215 |       total time =    1155.71 ms /   117 tokens
2.24.671.080 I slot print_timing: id  0 | task 215 |    graphs reused =         80
2.24.671.094 I slot      release: id  0 | task 215 | stop processing: n_tokens = 441, truncated = 0
2.24.714.641 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 223354710937
2.24.714.665 I slot launch_slot_: id  3 | task 224 | processing task, is_child = 0
2.29.110.690 I slot print_timing: id  3 | task 224 | prompt eval time =    4209.73 ms /   381 tokens (   11.05 ms per token,    90.50 tokens per second)
2.29.110.694 I slot print_timing: id  3 | task 224 |        eval time =     142.76 ms /     7 tokens (   20.39 ms per token,    49.03 tokens per second)
2.29.110.695 I slot print_timing: id  3 | task 224 |       total time =    4352.49 ms /   388 tokens
2.29.110.695 I slot print_timing: id  3 | task 224 |    graphs reused =         85
2.29.110.710 I slot      release: id  3 | task 224 | stop processing: n_tokens = 387, truncated = 0
2.29.155.839 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.868 (> 0.100 thold), f_keep = 0.848
2.29.155.892 I slot launch_slot_: id  3 | task 233 | processing task, is_child = 0
2.29.833.515 I slot print_timing: id  3 | task 233 | prompt eval time =     529.53 ms /    50 tokens (   10.59 ms per token,    94.42 tokens per second)
2.29.833.519 I slot print_timing: id  3 | task 233 |        eval time =     148.07 ms /     7 tokens (   21.15 ms per token,    47.27 tokens per second)
2.29.833.519 I slot print_timing: id  3 | task 233 |       total time =     677.60 ms /    57 tokens
2.29.833.520 I slot print_timing: id  3 | task 233 |    graphs reused =         90
2.29.833.535 I slot      release: id  3 | task 233 | stop processing: n_tokens = 384, truncated = 0
2.29.875.474 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223358947493
2.29.875.556 I slot launch_slot_: id  2 | task 241 | processing task, is_child = 0
2.34.157.763 I slot print_timing: id  2 | task 241 | prompt eval time =    4219.73 ms /   386 tokens (   10.93 ms per token,    91.48 tokens per second)
2.34.157.767 I slot print_timing: id  2 | task 241 |        eval time =      24.06 ms /     2 tokens (   12.03 ms per token,    83.13 tokens per second)
2.34.157.767 I slot print_timing: id  2 | task 241 |       total time =    4243.79 ms /   388 tokens
2.34.157.768 I slot print_timing: id  2 | task 241 |    graphs reused =         90
2.34.157.784 I slot      release: id  2 | task 241 | stop processing: n_tokens = 387, truncated = 0
2.34.201.096 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.837 (> 0.100 thold), f_keep = 0.837
2.34.201.190 I slot launch_slot_: id  2 | task 245 | processing task, is_child = 0
2.34.885.546 I slot print_timing: id  2 | task 245 | prompt eval time =     613.17 ms /    63 tokens (    9.73 ms per token,   102.74 tokens per second)
2.34.885.550 I slot print_timing: id  2 | task 245 |        eval time =      71.16 ms /     4 tokens (   17.79 ms per token,    56.21 tokens per second)
2.34.885.551 I slot print_timing: id  2 | task 245 |       total time =     684.34 ms /    67 tokens
2.34.885.551 I slot print_timing: id  2 | task 245 |    graphs reused =         92
2.34.885.565 I slot      release: id  2 | task 245 | stop processing: n_tokens = 390, truncated = 0
2.34.923.953 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223363014117
2.34.923.978 I slot launch_slot_: id  1 | task 250 | processing task, is_child = 0
2.39.452.052 I slot print_timing: id  1 | task 250 | prompt eval time =    4420.38 ms /   405 tokens (   10.91 ms per token,    91.62 tokens per second)
2.39.452.056 I slot print_timing: id  1 | task 250 |        eval time =      79.11 ms /     4 tokens (   19.78 ms per token,    50.56 tokens per second)
2.39.452.056 I slot print_timing: id  1 | task 250 |       total time =    4499.49 ms /   409 tokens
2.39.452.056 I slot print_timing: id  1 | task 250 |    graphs reused =         94
2.39.452.071 I slot      release: id  1 | task 250 | stop processing: n_tokens = 408, truncated = 0
2.39.490.833 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.799 (> 0.100 thold), f_keep = 0.797
2.39.490.854 I slot launch_slot_: id  1 | task 256 | processing task, is_child = 0
2.40.304.525 I slot print_timing: id  1 | task 256 | prompt eval time =     766.41 ms /    82 tokens (    9.35 ms per token,   106.99 tokens per second)
2.40.304.530 I slot print_timing: id  1 | task 256 |        eval time =      47.24 ms /     3 tokens (   15.75 ms per token,    63.50 tokens per second)
2.40.304.530 I slot print_timing: id  1 | task 256 |       total time =     813.65 ms /    85 tokens
2.40.304.531 I slot print_timing: id  1 | task 256 |    graphs reused =         95
2.40.304.546 I slot      release: id  1 | task 256 | stop processing: n_tokens = 409, truncated = 0
2.40.363.875 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 223368976889
2.40.363.901 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
2.44.553.987 I slot print_timing: id  0 | task 260 | prompt eval time =    4078.06 ms /   362 tokens (   11.27 ms per token,    88.77 tokens per second)
2.44.553.992 I slot print_timing: id  0 | task 260 |        eval time =      48.40 ms /     3 tokens (   16.13 ms per token,    61.99 tokens per second)
2.44.553.992 I slot print_timing: id  0 | task 260 |       total time =    4126.45 ms /   365 tokens
2.44.553.993 I slot print_timing: id  0 | task 260 |    graphs reused =         96
2.44.554.007 I slot      release: id  0 | task 260 | stop processing: n_tokens = 364, truncated = 0
2.44.608.562 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 223374139330
2.44.608.588 I slot launch_slot_: id  3 | task 265 | processing task, is_child = 0
2.49.066.207 I slot print_timing: id  3 | task 265 | prompt eval time =    4293.55 ms /   369 tokens (   11.64 ms per token,    85.94 tokens per second)
2.49.066.210 I slot print_timing: id  3 | task 265 |        eval time =      69.81 ms /     4 tokens (   17.45 ms per token,    57.30 tokens per second)
2.49.066.211 I slot print_timing: id  3 | task 265 |       total time =    4363.35 ms /   373 tokens
2.49.066.212 I slot print_timing: id  3 | task 265 |    graphs reused =         98
2.49.066.351 I slot      release: id  3 | task 265 | stop processing: n_tokens = 372, truncated = 0
2.49.119.186 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.871 (> 0.100 thold), f_keep = 0.871
2.49.119.231 I slot launch_slot_: id  3 | task 271 | processing task, is_child = 0
2.49.627.476 I slot print_timing: id  3 | task 271 | prompt eval time =     438.59 ms /    48 tokens (    9.14 ms per token,   109.44 tokens per second)
2.49.627.480 I slot print_timing: id  3 | task 271 |        eval time =      69.63 ms /     4 tokens (   17.41 ms per token,    57.44 tokens per second)
2.49.627.481 I slot print_timing: id  3 | task 271 |       total time =     508.23 ms /    52 tokens
2.49.627.481 I slot print_timing: id  3 | task 271 |    graphs reused =        100
2.49.627.504 I slot      release: id  3 | task 271 | stop processing: n_tokens = 375, truncated = 0
2.49.667.284 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223379191360
2.49.667.416 I slot launch_slot_: id  2 | task 276 | processing task, is_child = 0
2.53.942.473 I slot print_timing: id  2 | task 276 | prompt eval time =    4199.49 ms /   382 tokens (   10.99 ms per token,    90.96 tokens per second)
2.53.942.476 I slot print_timing: id  2 | task 276 |        eval time =      23.95 ms /     2 tokens (   11.97 ms per token,    83.51 tokens per second)
2.53.942.477 I slot print_timing: id  2 | task 276 |       total time =    4223.44 ms /   384 tokens
2.53.942.477 I slot print_timing: id  2 | task 276 |    graphs reused =        100
2.53.942.522 I slot      release: id  2 | task 276 | stop processing: n_tokens = 383, truncated = 0
2.53.983.704 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.853 (> 0.100 thold), f_keep = 0.849
2.53.983.853 I slot launch_slot_: id  2 | task 280 | processing task, is_child = 0
2.54.538.973 I slot print_timing: id  2 | task 280 | prompt eval time =     531.28 ms /    56 tokens (    9.49 ms per token,   105.41 tokens per second)
2.54.538.978 I slot print_timing: id  2 | task 280 |        eval time =      23.82 ms /     2 tokens (   11.91 ms per token,    83.96 tokens per second)
2.54.538.978 I slot print_timing: id  2 | task 280 |       total time =     555.10 ms /    58 tokens
2.54.538.978 I slot print_timing: id  2 | task 280 |    graphs reused =        100
2.54.538.993 I slot      release: id  2 | task 280 | stop processing: n_tokens = 382, truncated = 0
2.54.589.608 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223384610342
2.54.589.638 I slot launch_slot_: id  1 | task 283 | processing task, is_child = 0
2.59.769.983 I slot print_timing: id  1 | task 283 | prompt eval time =    5002.99 ms /   461 tokens (   10.85 ms per token,    92.14 tokens per second)
2.59.769.986 I slot print_timing: id  1 | task 283 |        eval time =     142.51 ms /     7 tokens (   20.36 ms per token,    49.12 tokens per second)
2.59.769.987 I slot print_timing: id  1 | task 283 |       total time =    5145.50 ms /   468 tokens
2.59.769.988 I slot print_timing: id  1 | task 283 |    graphs reused =        105
2.59.770.016 I slot      release: id  1 | task 283 | stop processing: n_tokens = 467, truncated = 0
2.59.843.413 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 223388859802
2.59.843.443 I slot launch_slot_: id  0 | task 292 | processing task, is_child = 0
3.04.314.497 I slot print_timing: id  0 | task 292 | prompt eval time =    4358.74 ms /   401 tokens (   10.87 ms per token,    92.00 tokens per second)
3.04.314.500 I slot print_timing: id  0 | task 292 |        eval time =      71.37 ms /     4 tokens (   17.84 ms per token,    56.05 tokens per second)
3.04.314.501 I slot print_timing: id  0 | task 292 |       total time =    4430.11 ms /   405 tokens
3.04.314.501 I slot print_timing: id  0 | task 292 |    graphs reused =        107
3.04.314.533 I slot      release: id  0 | task 292 | stop processing: n_tokens = 404, truncated = 0
3.04.384.927 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.812 (> 0.100 thold), f_keep = 0.804
3.04.385.098 I slot launch_slot_: id  0 | task 298 | processing task, is_child = 0
3.05.121.441 I slot print_timing: id  0 | task 298 | prompt eval time =     708.11 ms /    75 tokens (    9.44 ms per token,   105.92 tokens per second)
3.05.121.445 I slot print_timing: id  0 | task 298 |        eval time =      28.21 ms /     2 tokens (   14.11 ms per token,    70.89 tokens per second)
3.05.121.445 I slot print_timing: id  0 | task 298 |       total time =     736.33 ms /    77 tokens
3.05.121.446 I slot print_timing: id  0 | task 298 |    graphs reused =        107
3.05.121.460 I slot      release: id  0 | task 298 | stop processing: n_tokens = 401, truncated = 0
3.05.166.397 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 223393933299
3.05.166.448 I slot launch_slot_: id  3 | task 301 | processing task, is_child = 0
3.09.462.559 I slot print_timing: id  3 | task 301 | prompt eval time =    4222.13 ms /   383 tokens (   11.02 ms per token,    90.71 tokens per second)
3.09.462.563 I slot print_timing: id  3 | task 301 |        eval time =      47.28 ms /     3 tokens (   15.76 ms per token,    63.45 tokens per second)
3.09.462.564 I slot print_timing: id  3 | task 301 |       total time =    4269.41 ms /   386 tokens
3.09.462.564 I slot print_timing: id  3 | task 301 |    graphs reused =        108
3.09.462.587 I slot      release: id  3 | task 301 | stop processing: n_tokens = 385, truncated = 0
3.09.508.169 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.850 (> 0.100 thold), f_keep = 0.842
3.09.508.206 I slot launch_slot_: id  3 | task 306 | processing task, is_child = 0
3.10.124.607 I slot print_timing: id  3 | task 306 | prompt eval time =     545.59 ms /    57 tokens (    9.57 ms per token,   104.47 tokens per second)
3.10.124.612 I slot print_timing: id  3 | task 306 |        eval time =      70.79 ms /     4 tokens (   17.70 ms per token,    56.50 tokens per second)
3.10.124.612 I slot print_timing: id  3 | task 306 |       total time =     616.38 ms /    61 tokens
3.10.124.618 I slot print_timing: id  3 | task 306 |    graphs reused =        110
3.10.124.632 I slot      release: id  3 | task 306 | stop processing: n_tokens = 384, truncated = 0
3.10.192.491 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223398844788
3.10.192.671 I slot launch_slot_: id  2 | task 311 | processing task, is_child = 0
3.14.388.218 I slot print_timing: id  2 | task 311 | prompt eval time =    4090.08 ms /   364 tokens (   11.24 ms per token,    89.00 tokens per second)
3.14.388.222 I slot print_timing: id  2 | task 311 |        eval time =      47.40 ms /     3 tokens (   15.80 ms per token,    63.30 tokens per second)
3.14.388.223 I slot print_timing: id  2 | task 311 |       total time =    4137.48 ms /   367 tokens
3.14.388.223 I slot print_timing: id  2 | task 311 |    graphs reused =        111
3.14.388.236 I slot      release: id  2 | task 311 | stop processing: n_tokens = 366, truncated = 0
3.14.437.858 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223404075811
3.14.437.978 I slot launch_slot_: id  1 | task 316 | processing task, is_child = 0
3.18.695.206 I slot print_timing: id  1 | task 316 | prompt eval time =    4114.94 ms /   373 tokens (   11.03 ms per token,    90.65 tokens per second)
3.18.695.209 I slot print_timing: id  1 | task 316 |        eval time =      71.65 ms /     4 tokens (   17.91 ms per token,    55.83 tokens per second)
3.18.695.210 I slot print_timing: id  1 | task 316 |       total time =    4186.59 ms /   377 tokens
3.18.695.210 I slot print_timing: id  1 | task 316 |    graphs reused =        113
3.18.695.225 I slot      release: id  1 | task 316 | stop processing: n_tokens = 376, truncated = 0
3.18.744.215 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.862 (> 0.100 thold), f_keep = 0.864
3.18.744.265 I slot launch_slot_: id  1 | task 322 | processing task, is_child = 0
3.19.284.156 I slot print_timing: id  1 | task 322 | prompt eval time =     492.59 ms /    52 tokens (    9.47 ms per token,   105.56 tokens per second)
3.19.284.161 I slot print_timing: id  1 | task 322 |        eval time =      47.28 ms /     3 tokens (   15.76 ms per token,    63.45 tokens per second)
3.19.284.162 I slot print_timing: id  1 | task 322 |       total time =     539.87 ms /    55 tokens
3.19.284.162 I slot print_timing: id  1 | task 322 |    graphs reused =        114
3.19.284.183 I slot      release: id  1 | task 322 | stop processing: n_tokens = 379, truncated = 0
3.19.330.290 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 223409427255
3.19.330.319 I slot launch_slot_: id  0 | task 326 | processing task, is_child = 0
3.23.375.580 I slot print_timing: id  0 | task 326 | prompt eval time =    3907.41 ms /   354 tokens (   11.04 ms per token,    90.60 tokens per second)
3.23.375.584 I slot print_timing: id  0 | task 326 |        eval time =      71.43 ms /     4 tokens (   17.86 ms per token,    56.00 tokens per second)
3.23.375.585 I slot print_timing: id  0 | task 326 |       total time =    3978.84 ms /   358 tokens
3.23.375.585 I slot print_timing: id  0 | task 326 |    graphs reused =        116
3.23.375.610 I slot      release: id  0 | task 326 | stop processing: n_tokens = 357, truncated = 0
3.23.424.413 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.918 (> 0.100 thold), f_keep = 0.908
3.23.424.442 I slot launch_slot_: id  0 | task 332 | processing task, is_child = 0
3.23.827.919 I slot print_timing: id  0 | task 332 | prompt eval time =     284.87 ms /    29 tokens (    9.82 ms per token,   101.80 tokens per second)
3.23.827.924 I slot print_timing: id  0 | task 332 |        eval time =     118.59 ms /     6 tokens (   19.77 ms per token,    50.59 tokens per second)
3.23.827.925 I slot print_timing: id  0 | task 332 |       total time =     403.46 ms /    35 tokens
3.23.827.925 I slot print_timing: id  0 | task 332 |    graphs reused =        120
3.23.827.938 I slot      release: id  0 | task 332 | stop processing: n_tokens = 358, truncated = 0
3.23.880.265 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 223414430427
3.23.880.292 I slot launch_slot_: id  3 | task 339 | processing task, is_child = 0
3.28.582.206 I slot print_timing: id  3 | task 339 | prompt eval time =    4591.63 ms /   415 tokens (   11.06 ms per token,    90.38 tokens per second)
3.28.582.210 I slot print_timing: id  3 | task 339 |        eval time =      49.86 ms /     3 tokens (   16.62 ms per token,    60.16 tokens per second)
3.28.582.211 I slot print_timing: id  3 | task 339 |       total time =    4641.49 ms /   418 tokens
3.28.582.211 I slot print_timing: id  3 | task 339 |    graphs reused =        121
3.28.582.233 I slot      release: id  3 | task 339 | stop processing: n_tokens = 417, truncated = 0
3.28.633.101 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.780 (> 0.100 thold), f_keep = 0.782
3.28.633.126 I slot launch_slot_: id  3 | task 344 | processing task, is_child = 0
3.29.584.068 I slot print_timing: id  3 | task 344 | prompt eval time =     829.48 ms /    92 tokens (    9.02 ms per token,   110.91 tokens per second)
3.29.584.073 I slot print_timing: id  3 | task 344 |        eval time =     121.44 ms /     6 tokens (   20.24 ms per token,    49.41 tokens per second)
3.29.584.073 I slot print_timing: id  3 | task 344 |       total time =     950.92 ms /    98 tokens
3.29.584.074 I slot print_timing: id  3 | task 344 |    graphs reused =        125
3.29.584.099 I slot      release: id  3 | task 344 | stop processing: n_tokens = 423, truncated = 0
3.29.635.177 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223418694031
3.29.635.239 I slot launch_slot_: id  2 | task 351 | processing task, is_child = 0
3.29.635.270 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 188.005 MiB)
3.34.774.885 I slot print_timing: id  2 | task 351 | prompt eval time =    4994.10 ms /   469 tokens (   10.65 ms per token,    93.91 tokens per second)
3.34.774.888 I slot print_timing: id  2 | task 351 |        eval time =     119.17 ms /     6 tokens (   19.86 ms per token,    50.35 tokens per second)
3.34.774.889 I slot print_timing: id  2 | task 351 |       total time =    5113.27 ms /   475 tokens
3.34.774.889 I slot print_timing: id  2 | task 351 |    graphs reused =        129
3.34.774.920 I slot      release: id  2 | task 351 | stop processing: n_tokens = 474, truncated = 0
3.34.826.944 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223423589978
3.34.827.134 I slot launch_slot_: id  1 | task 359 | processing task, is_child = 0
3.34.827.167 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 186.505 MiB)
3.38.928.932 I slot print_timing: id  1 | task 359 | prompt eval time =    3994.82 ms /   360 tokens (   11.10 ms per token,    90.12 tokens per second)
3.38.928.936 I slot print_timing: id  1 | task 359 |        eval time =      77.59 ms /     4 tokens (   19.40 ms per token,    51.55 tokens per second)
3.38.928.937 I slot print_timing: id  1 | task 359 |       total time =    4072.41 ms /   364 tokens
3.38.928.937 I slot print_timing: id  1 | task 359 |    graphs reused =        131
3.38.928.951 I slot      release: id  1 | task 359 | stop processing: n_tokens = 363, truncated = 0
3.38.982.894 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, sim_best = 0.881 (> 0.100 thold), f_keep = 0.895
3.38.983.002 I slot launch_slot_: id  1 | task 365 | processing task, is_child = 0
3.39.434.414 I slot print_timing: id  1 | task 365 | prompt eval time =     426.96 ms /    44 tokens (    9.70 ms per token,   103.05 tokens per second)
3.39.434.417 I slot print_timing: id  1 | task 365 |        eval time =      24.43 ms /     2 tokens (   12.22 ms per token,    81.86 tokens per second)
3.39.434.417 I slot print_timing: id  1 | task 365 |       total time =     451.39 ms /    46 tokens
3.39.434.417 I slot print_timing: id  1 | task 365 |    graphs reused =        131
3.39.434.434 I slot      release: id  1 | task 365 | stop processing: n_tokens = 370, truncated = 0
3.39.488.965 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 223428133733
3.39.489.133 I slot launch_slot_: id  0 | task 368 | processing task, is_child = 0
3.39.489.158 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 201.005 MiB)
3.43.713.088 I slot print_timing: id  0 | task 368 | prompt eval time =    4173.54 ms /   386 tokens (   10.81 ms per token,    92.49 tokens per second)
3.43.713.091 I slot print_timing: id  0 | task 368 |        eval time =      24.01 ms /     2 tokens (   12.01 ms per token,    83.28 tokens per second)
3.43.713.091 I slot print_timing: id  0 | task 368 |       total time =    4197.55 ms /   388 tokens
3.43.713.092 I slot print_timing: id  0 | task 368 |    graphs reused =        131
3.43.713.115 I slot      release: id  0 | task 368 | stop processing: n_tokens = 387, truncated = 0
3.43.770.577 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.833 (> 0.100 thold), f_keep = 0.840
3.43.770.595 I slot launch_slot_: id  0 | task 372 | processing task, is_child = 0
3.44.426.448 I slot print_timing: id  0 | task 372 | prompt eval time =     608.26 ms /    65 tokens (    9.36 ms per token,   106.86 tokens per second)
3.44.426.452 I slot print_timing: id  0 | task 372 |        eval time =      47.58 ms /     3 tokens (   15.86 ms per token,    63.06 tokens per second)
3.44.426.452 I slot print_timing: id  0 | task 372 |       total time =     655.84 ms /    68 tokens
3.44.426.453 I slot print_timing: id  0 | task 372 |    graphs reused =        132
3.44.426.467 I slot      release: id  0 | task 372 | stop processing: n_tokens = 392, truncated = 0
3.44.465.069 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 223433889894
3.44.465.270 I slot launch_slot_: id  3 | task 376 | processing task, is_child = 0
3.44.465.295 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 260.007 MiB)
3.48.569.360 I slot print_timing: id  3 | task 376 | prompt eval time =    4027.37 ms /   366 tokens (   11.00 ms per token,    90.88 tokens per second)
3.48.569.364 I slot print_timing: id  3 | task 376 |        eval time =      47.76 ms /     3 tokens (   15.92 ms per token,    62.82 tokens per second)
3.48.569.364 I slot print_timing: id  3 | task 376 |       total time =    4075.12 ms /   369 tokens
3.48.569.365 I slot print_timing: id  3 | task 376 |    graphs reused =        133
3.48.569.380 I slot      release: id  3 | task 376 | stop processing: n_tokens = 368, truncated = 0
3.48.609.083 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.881 (> 0.100 thold), f_keep = 0.883
3.48.609.126 I slot launch_slot_: id  3 | task 381 | processing task, is_child = 0
3.49.130.772 I slot print_timing: id  3 | task 381 | prompt eval time =     427.00 ms /    44 tokens (    9.70 ms per token,   103.05 tokens per second)
3.49.130.777 I slot print_timing: id  3 | task 381 |        eval time =      94.63 ms /     5 tokens (   18.93 ms per token,    52.84 tokens per second)
3.49.130.778 I slot print_timing: id  3 | task 381 |       total time =     521.62 ms /    49 tokens
3.49.130.778 I slot print_timing: id  3 | task 381 |    graphs reused =        136
3.49.130.793 I slot      release: id  3 | task 381 | stop processing: n_tokens = 373, truncated = 0
3.49.188.327 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 223439080715
3.49.188.353 I slot launch_slot_: id  2 | task 387 | processing task, is_child = 0
3.49.188.381 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 181.505 MiB)
3.54.508.376 I slot print_timing: id  2 | task 387 | prompt eval time =    5200.44 ms /   495 tokens (   10.51 ms per token,    95.18 tokens per second)
3.54.508.380 I slot print_timing: id  2 | task 387 |        eval time =      95.09 ms /     5 tokens (   19.02 ms per token,    52.58 tokens per second)
3.54.508.380 I slot print_timing: id  2 | task 387 |       total time =    5295.53 ms /   500 tokens
3.54.508.381 I slot print_timing: id  2 | task 387 |    graphs reused =        139
3.54.508.399 I slot      release: id  2 | task 387 | stop processing: n_tokens = 499, truncated = 0
3.54.551.813 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 223443740229
3.54.551.842 I slot launch_slot_: id  1 | task 394 | processing task, is_child = 0
3.54.551.873 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 180.505 MiB)
3.58.983.848 I slot print_timing: id  1 | task 394 | prompt eval time =    4316.53 ms /   380 tokens (   11.36 ms per token,    88.03 tokens per second)
